Accession,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MG711760.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5018,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate S5018, complete genome"
MG711761.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5154,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate S5154, complete genome"
MG711762.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5299,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S5299, complete genome"
MG711763.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5339,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S5339, complete genome"
MG711764.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5404,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S5404, complete genome"
MG711765.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5413,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S5413, complete genome"
MG711766.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5486,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S5486, complete genome"
MG711767.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5519,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1685,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S5519, complete genome"
MG711768.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5538,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1670,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S5538, complete genome"
MG711769.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5570,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S5570, complete genome"
MG711770.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S5659,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S5659, complete genome"
MG711771.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S6047,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1674,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S6047, complete genome"
MG711772.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S6095,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1672,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S6095, complete genome"
MG711773.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S6334,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1671,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2016,,"Hepatitis delta virus isolate S6334, complete genome"
MG711774.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S993,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1685,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S993, complete genome"
MG711775.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,S996,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate S996, complete genome"
MG711776.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE08D,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1669,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE08D, complete genome"
MG711777.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE1032A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1687,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE1032A, complete genome"
MG711778.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE1048A2,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1653,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE1048A2, complete genome"
MG711779.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE10D,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1672,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE10D, complete genome"
MG711780.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE22D,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1686,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE22D, complete genome"
MG711781.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE238,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1670,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE238, complete genome"
MG711783.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE446,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1671,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE446, complete genome"
MG711784.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE574A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE574A, complete genome"
MG711785.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE584D,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE584D, complete genome"
MG711786.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE586D,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1672,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE586D, complete genome"
MG711787.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE635D,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE635D, complete genome"
MG711788.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE752A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1672,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE752A, complete genome"
MG711789.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUE876A,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUE876A, complete genome"
MG711790.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUK243,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1669,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUK243, complete genome"
MG711791.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUK74,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1666,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUK74, complete genome"
MG711793.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUS325,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUS325, complete genome"
MG711794.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUS363,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUS363, complete genome"
MG711795.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,SUS380,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2011,,"Hepatitis delta virus isolate SUS380, complete genome"
MG711797.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,U20635,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2010,,"Hepatitis delta virus isolate U20635, complete genome"
MG711798.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,U20694,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2010,,"Hepatitis delta virus isolate U20694, complete genome"
MG711799.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,U20765,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1669,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2010,,"Hepatitis delta virus isolate U20765, complete genome"
MG711800.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,U22731,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1685,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2012,,"Hepatitis delta virus isolate U22731, complete genome"
MG711801.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,U22973,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate U22973, complete genome"
MG711802.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,U23181,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2013,,"Hepatitis delta virus isolate U23181, complete genome"
MG711803.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,U24119,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2014,,"Hepatitis delta virus isolate U24119, complete genome"
MG711804.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,V190,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1669,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate V190, complete genome"
MG711805.1,,"Butler,E.K., Rodgers,M.A., Coller,K.E., Barnaby,D., Krilich,E., Olivo,A., Cassidy,M., Mbanya,D., Kaptue,L., Ndembi,N., Cloherty,G.",2018-08-08T00:00:00Z,V73,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2015,,"Hepatitis delta virus isolate V73, complete genome"
MG926377.1,,"Shirazi,R., Ram,D., Rakovsky,A., Bucris,E., Gozlan,Y., Lustig,Y., Shaked-Mishan,P., Picard,O., Shemer-Avni,Y., Ben-Zvi,H., Halutz,O., Lurie,Y., Veizman,E., Carlebach,M., Braun,M., Naftaly,M.C., Shlomai,A., Safadi,R., Mendelson,E., Sklan,E.H., Ben-Ari,Z., Mor,O., Cohen- Naftaly,M., Ella Mendelson,E.",2018-04-10T00:00:00Z,2000027_241471,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Israel,Israel,,Homo sapiens,blood,2012-12-19,,"Hepatitis delta virus isolate 2000027_241471, complete genome"
MG926378.1,,"Shirazi,R., Ram,D., Rakovsky,A., Bucris,E., Gozlan,Y., Lustig,Y., Shaked-Mishan,P., Picard,O., Shemer-Avni,Y., Ben-Zvi,H., Halutz,O., Lurie,Y., Veizman,E., Carlebach,M., Braun,M., Naftaly,M.C., Shlomai,A., Safadi,R., Mendelson,E., Sklan,E.H., Ben-Ari,Z., Mor,O., Cohen- Naftaly,M., Ella Mendelson,E.",2018-04-10T00:00:00Z,2000056_243099,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Israel,Israel,,Homo sapiens,blood,2013-02-06,,"Hepatitis delta virus isolate 2000056_243099, complete genome"
MG926379.1,,"Shirazi,R., Ram,D., Rakovsky,A., Bucris,E., Gozlan,Y., Lustig,Y., Shaked-Mishan,P., Picard,O., Shemer-Avni,Y., Ben-Zvi,H., Halutz,O., Lurie,Y., Veizman,E., Carlebach,M., Braun,M., Naftaly,M.C., Shlomai,A., Safadi,R., Mendelson,E., Sklan,E.H., Ben-Ari,Z., Mor,O., Cohen- Naftaly,M., Ella Mendelson,E.",2018-04-10T00:00:00Z,2000074_243110,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Israel,Israel,,Homo sapiens,blood,2013-01-01,,"UNVERIFIED: Hepatitis delta virus isolate 2000074_243110, complete genome"
MG926380.1,,"Shirazi,R., Ram,D., Rakovsky,A., Bucris,E., Gozlan,Y., Lustig,Y., Shaked-Mishan,P., Picard,O., Shemer-Avni,Y., Ben-Zvi,H., Halutz,O., Lurie,Y., Veizman,E., Carlebach,M., Braun,M., Naftaly,M.C., Shlomai,A., Safadi,R., Mendelson,E., Sklan,E.H., Ben-Ari,Z., Mor,O., Cohen- Naftaly,M., Ella Mendelson,E.",2018-04-10T00:00:00Z,2000138_243520,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Israel,Israel,,Homo sapiens,blood,2013-07-04,,"Hepatitis delta virus isolate 2000138_243520, complete genome"
MG926381.1,,"Shirazi,R., Ram,D., Rakovsky,A., Bucris,E., Gozlan,Y., Lustig,Y., Shaked-Mishan,P., Picard,O., Shemer-Avni,Y., Ben-Zvi,H., Halutz,O., Lurie,Y., Veizman,E., Carlebach,M., Braun,M., Naftaly,M.C., Shlomai,A., Safadi,R., Mendelson,E., Sklan,E.H., Ben-Ari,Z., Mor,O., Cohen- Naftaly,M., Ella Mendelson,E.",2018-04-10T00:00:00Z,2000320_243567,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,1,Israel,Israel,,Homo sapiens,blood,2015-06-25,,"Hepatitis delta virus isolate 2000320_243567, complete genome"
MG926382.1,,"Shirazi,R., Ram,D., Rakovsky,A., Bucris,E., Gozlan,Y., Lustig,Y., Shaked-Mishan,P., Picard,O., Shemer-Avni,Y., Ben-Zvi,H., Halutz,O., Lurie,Y., Veizman,E., Carlebach,M., Braun,M., Naftaly,M.C., Shlomai,A., Safadi,R., Mendelson,E., Sklan,E.H., Ben-Ari,Z., Mor,O., Cohen- Naftaly,M., Ella Mendelson,E.",2018-04-10T00:00:00Z,2000356_243558,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,Israel,Israel,,Homo sapiens,blood,2015-04-05,,"Hepatitis delta virus isolate 2000356_243558, complete genome"
KY861350.1,,"Coller,K.E., Butler,E.K., Luk,K.C., Rodgers,M.A., Cassidy,M., Gersch,J., McNamara,A.L., Kuhns,M.C., Dawson,G.J., Kaptue,L., Bremer,B., Wedemeyer,H., Cloherty,G.A., Coller,K., Emily,B., Ka-Cheung,L., McNamara,A., Kuhns,M., Dawson,G., Cloherty,G.",2018-02-07T00:00:00Z,220-01,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2008-09-04,,"Hepatitis delta virus isolate 220-01, complete genome"
KY861351.1,,"Coller,K.E., Butler,E.K., Luk,K.C., Rodgers,M.A., Cassidy,M., Gersch,J., McNamara,A.L., Kuhns,M.C., Dawson,G.J., Kaptue,L., Bremer,B., Wedemeyer,H., Cloherty,G.A., Coller,K., Emily,B., Ka-Cheung,L., McNamara,A., Kuhns,M., Dawson,G., Cloherty,G.",2018-02-07T00:00:00Z,515-74,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1658,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2008-01-12,,"Hepatitis delta virus isolate 515-74, complete genome"
KY861353.1,,"Coller,K.E., Butler,E.K., Luk,K.C., Rodgers,M.A., Cassidy,M., Gersch,J., McNamara,A.L., Kuhns,M.C., Dawson,G.J., Kaptue,L., Bremer,B., Wedemeyer,H., Cloherty,G.A., Coller,K., Emily,B., Ka-Cheung,L., McNamara,A., Kuhns,M., Dawson,G., Cloherty,G.",2018-02-07T00:00:00Z,886-24,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2008-03-25,,"Hepatitis delta virus isolate 886-24, complete genome"
KY861354.1,,"Coller,K.E., Butler,E.K., Luk,K.C., Rodgers,M.A., Cassidy,M., Gersch,J., McNamara,A.L., Kuhns,M.C., Dawson,G.J., Kaptue,L., Bremer,B., Wedemeyer,H., Cloherty,G.A., Coller,K., Emily,B., Ka-Cheung,L., McNamara,A., Kuhns,M., Dawson,G., Cloherty,G.",2018-02-07T00:00:00Z,1038-64,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2009,,"Hepatitis delta virus isolate 1038-64, complete genome"
KY861355.1,,"Coller,K.E., Butler,E.K., Luk,K.C., Rodgers,M.A., Cassidy,M., Gersch,J., McNamara,A.L., Kuhns,M.C., Dawson,G.J., Kaptue,L., Bremer,B., Wedemeyer,H., Cloherty,G.A., Coller,K., Emily,B., Ka-Cheung,L., McNamara,A., Kuhns,M., Dawson,G., Cloherty,G.",2018-02-07T00:00:00Z,1134,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1631,GenBank,complete,,,1,Cameroon,Cameroon,,Homo sapiens,,2010,,"Hepatitis delta virus isolate 1134, complete genome"
KY463677.1,,"Belyhun,Y., Maier,M., Liebert,U.G.",2017-07-30T00:00:00Z,ETH2170-1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1691,GenBank,complete,,,,Ethiopia,Ethiopia,,Homo sapiens,,2013,,"Hepatitis delta virus isolate ETH2170-1, complete genome"
KY463678.1,,"Belyhun,Y., Maier,M., Liebert,U.G.",2017-07-30T00:00:00Z,ETH2280-1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1659,GenBank,complete,,,,Ethiopia,Ethiopia,,Homo sapiens,,2013,,"Hepatitis delta virus isolate ETH2280-1, complete genome"
KY463679.1,,"Belyhun,Y., Maier,M., Liebert,U.G.",2017-07-30T00:00:00Z,ETH3790-1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,,Ethiopia,Ethiopia,,Homo sapiens,,2013,,"Hepatitis delta virus isolate ETH3790-1, complete genome"
KY463680.1,,"Belyhun,Y., Maier,M., Liebert,U.G.",2017-07-30T00:00:00Z,ETH4060-1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,,Ethiopia,Ethiopia,,Homo sapiens,,2013,,"Hepatitis delta virus isolate ETH4060-1, complete genome"
KY463681.1,,"Belyhun,Y., Maier,M., Liebert,U.G.",2017-07-30T00:00:00Z,ETH2056-1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,,Ethiopia,Ethiopia,,Homo sapiens,,2013,,"Hepatitis delta virus isolate ETH2056-1, complete genome"
